t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
497.001,1787162851.607,-62,-94,720,100,80,1
498.005,1787162852.611,-61,-94,720,100,80,1
499.000,1787162853.606,-61,-94,720,100,80,1
500.004,1787162854.610,-61,-94,648,100,80,1
501.003,1787162855.609,-61,-94,648,100,80,1
502.001,1787162856.608,-61,-94,648,100,80,1
503.002,1787162857.608,-61,-94,648,100,80,1
504.002,1787162858.607,-62,-94,648,100,80,1
505.002,1787162859.607,-61,-94,720,100,80,1
506.004,1787162860.610,-62,-94,720,100,80,1
507.000,1787162861.607,-62,-94,720,100,80,1
508.005,1787162862.611,-60,-94,720,100,80,1
509.003,1787162863.612,-60,-94,720,100,80,1
510.004,1787162864.611,-61,-94,720,100,80,1
511.000,1787162865.607,-61,-94,720,100,80,1
512.001,1787162866.608,-60,-94,720,100,80,1
513.004,1787162867.610,-62,-94,720,100,80,1
514.004,1787162868.619,-61,-94,720,100,80,1
515.004,1787162869.612,-61,-94,648,100,80,1
516.001,1787162870.609,-61,-94,648,100,80,1
517.005,1787162871.615,-60,-94,648,100,80,1
518.000,1787162872.607,-60,-94,648,100,80,1
519.003,1787162873.610,-60,-94,648,100,80,1
520.002,1787162874.608,-60,-94,648,100,80,1
521.003,1787162875.614,-62,-94,648,100,80,1
522.003,1787162876.612,-60,-94,648,100,80,1
523.005,1787162877.611,-61,-94,648,100,80,1
524.002,1787162878.609,-62,-94,648,100,80,1
525.004,1787162879.611,-61,-94,432,100,80,1
526.005,1787162880.612,-62,-94,432,100,80,1
527.004,1787162881.610,-61,-94,432,100,80,1
528.000,1787162882.607,-61,-94,432,100,80,1
529.002,1787162883.608,-60,-94,432,100,80,1
530.005,1787162884.611,-59,-94,648,100,80,1
531.003,1787162885.609,-62,-94,648,100,80,1
532.002,1787162886.608,-62,-94,648,100,80,1
533.005,1787162887.611,-62,-94,648,100,80,1
534.001,1787162888.607,-62,-94,648,100,80,1
535.005,1787162889.611,-62,-94,432,100,80,1
536.003,1787162890.609,-61,-94,432,100,80,1
537.003,1787162891.609,-61,-94,432,100,80,1
538.003,1787162892.610,-61,-94,432,100,80,1
539.003,1787162893.610,-61,-94,432,100,80,1
540.003,1787162894.610,-61,-94,544,100,80,1
541.005,1787162895.612,-61,-94,544,100,80,1
