t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
503.005,1787164752.520,-60,-94,648,100,80,1
504.004,1787164753.518,-59,-94,648,100,80,1
505.005,1787164754.520,-59,-94,648,100,80,1
506.005,1787164755.520,-59,-94,432,100,80,1
507.003,1787164756.517,-59,-94,432,100,80,1
508.005,1787164757.520,-59,-94,432,100,80,1
509.002,1787164758.517,-60,-94,432,100,80,1
510.003,1787164759.517,-60,-94,432,100,80,1
511.003,1787164760.517,-57,-94,576,100,80,1
512.005,1787164761.520,-59,-94,576,100,80,1
513.002,1787164762.517,-59,-94,576,100,80,1
514.004,1787164763.519,-60,-94,576,100,80,1
515.000,1787164764.515,-59,-94,576,100,80,1
516.005,1787164765.520,-60,-94,720,100,80,1
517.005,1787164766.519,-60,-94,720,100,80,1
518.003,1787164767.518,-59,-94,720,100,80,1
519.004,1787164768.518,-58,-94,720,100,80,1
520.005,1787164769.520,-58,-94,720,100,80,1
521.005,1787164770.520,-60,-94,648,100,80,1
522.002,1787164771.517,-61,-94,648,100,80,1
523.002,1787164772.517,-61,-94,648,100,80,1
524.004,1787164773.519,-60,-94,648,100,80,1
525.002,1787164774.517,-61,-94,648,100,80,1
526.003,1787164775.518,-60,-94,576,100,80,1
527.004,1787164776.519,-60,-94,576,100,80,1
528.005,1787164777.520,-60,-94,576,100,80,1
529.003,1787164778.517,-61,-94,576,100,80,1
530.004,1787164779.519,-62,-94,576,100,80,1
531.003,1787164780.517,-61,-94,103,100,80,1
532.005,1787164781.520,-60,-94,103,100,80,1
533.000,1787164782.517,-59,-94,103,100,80,1
534.000,1787164783.517,-60,-94,103,100,80,1
535.003,1787164784.517,-61,-94,103,100,80,1
536.005,1787164785.520,-60,-94,576,100,80,1
537.005,1787164786.520,-60,-94,576,100,80,1
538.004,1787164787.519,-57,-94,576,100,80,1
539.004,1787164788.548,-57,-94,576,100,80,1
540.005,1787164789.521,-59,-94,576,100,80,1
541.002,1787164790.517,-59,-94,576,100,80,1
542.005,1787164791.521,-59,-94,576,100,80,1
543.002,1787164792.518,-59,-94,576,100,80,1
544.005,1787164793.520,-58,-94,576,100,80,1
545.005,1787164794.521,-58,-94,576,100,80,1
546.005,1787164795.521,-58,-94,680,100,80,1
547.002,1787164796.520,-59,-94,680,100,80,1
