t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
550.003,1787222242.838,-70,-94,432,36,80,0
551.003,1787222243.838,-71,-94,432,36,80,0
552.005,1787222244.841,-71,-94,432,36,80,0
553.002,1787222245.838,-71,-94,432,36,80,0
554.005,1787222246.841,-71,-94,432,36,80,0
555.002,1787222247.838,-72,-94,432,36,80,0
556.002,1787222248.838,-71,-94,432,36,80,0
557.002,1787222249.839,-72,-94,432,36,80,0
558.002,1787222250.837,-71,-94,432,36,80,0
559.001,1787222251.837,-73,-94,432,36,80,0
560.002,1787222252.838,-74,-94,432,36,80,0
561.002,1787222253.838,-74,-94,432,36,80,0
562.002,1787222254.838,-73,-94,432,36,80,0
563.005,1787222255.840,-73,-94,432,36,80,0
564.002,1787222256.837,-72,-94,408,36,80,0
565.002,1787222257.838,-71,-94,408,36,80,0
566.004,1787222258.840,-71,-94,408,36,80,0
567.002,1787222259.838,-71,-94,408,36,80,0
568.004,1787222260.840,-71,-94,408,36,80,0
569.005,1787222261.841,-71,-94,408,36,80,0
570.002,1787222262.838,-71,-94,408,36,80,0
571.002,1787222263.838,-71,-94,408,36,80,0
572.005,1787222264.841,-71,-94,408,36,80,0
573.002,1787222265.838,-71,-94,408,36,80,0
574.004,1787222266.840,-71,-94,544,36,80,0
575.002,1787222267.838,-73,-94,544,36,80,0
576.003,1787222268.838,-71,-94,544,36,80,0
577.002,1787222269.838,-70,-94,544,36,80,0
578.005,1787222270.841,-71,-94,544,36,80,0
579.002,1787222271.838,-72,-94,432,36,80,0
580.002,1787222272.838,-72,-94,432,36,80,0
581.004,1787222273.839,-72,-94,432,36,80,0
582.002,1787222274.838,-73,-94,432,36,80,0
583.002,1787222275.838,-72,-94,432,36,80,0
584.004,1787222276.839,-73,-94,432,36,80,0
585.002,1787222277.838,-73,-94,432,36,80,0
586.002,1787222278.838,-73,-94,432,36,80,0
587.003,1787222279.839,-73,-94,432,36,80,0
588.002,1787222280.838,-73,-94,432,36,80,0
589.003,1787222281.839,-73,-94,432,36,80,0
590.005,1787222282.841,-74,-94,432,36,80,0
591.002,1787222283.838,-73,-94,432,36,80,0
592.002,1787222284.838,-73,-94,432,36,80,0
593.002,1787222285.838,-73,-94,432,36,80,0
594.003,1787222286.838,-73,-94,288,36,80,0
595.005,1787222287.841,-73,-94,288,36,80,0
596.005,1787222288.841,-73,-94,288,36,80,0
597.002,1787222289.838,-70,-94,288,36,80,0
598.001,1787222290.836,-70,-94,288,36,80,0
599.005,1787222291.841,-69,-94,544,36,80,0
